sequencing_id	P122	P127	P13	P137	P153	P155	P157	P184	P190	P198	P20	P205	P211	P218	P225	P231	P237	P243	P249	P256	P26	P262	P33	P44	P5	P63	P75	P81	P84
group	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	Control	FOS	Control	Control	Control	Control	Control	Control	Control	Control	Control	FOS	Control	FOS	FOS	FOS	Control	Control	Control	Control
Timonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0.112988337004889	0	0	0	0
unclassified_Yersiniaceae	0.134261546056611	0	0	1.39209263541233	0	0	0	0	0	0.396932584374471	0.167862688320953	0	0	0	0	0	0	0	0	0.0643337076911784	0	0.126982417760472	0	0	0.112988337004889	0.453132094349352	0	0	0
Thelephora	0	0	0	0	0	0	0.142713491534093	0	0	0	0	0	0	0	0.448339418046469	0	3.31018031092591	0	0	0.707670784602962	0	0	0	0	0.112988337004889	0	0	0	0
Candidatus_Baumannia	0	0	0	0	0	0	0	0	0	0.595398876561706	0	0.187117800198233	0	0	0	0	0	0.363640297563219	0	0.514669661529427	0	0.126982417760472	0	0	0	0	0	0	0
Candidatus_Koribacter	0	0	0	0	0	0	0	0	0	0	0	1.1227068011894	0.113593546614305	2.08976807753875	0	0	0.135109400445956	0	0	0.643337076911784	1.21285186348625	0	0	0	0.112988337004889	0	0.357362507455475	0	0.210598229542804
Euzebyella	0	0	0	0	0	0	0	0	0	0.992331460936177	0	0	0	0	0.112084854511617	0	0	0.0909100743908048	0	0.579003369220606	0	0	0	0	0.112988337004889	0	0	0	0
Thermomicrobium	0	0.0999854321225398	0	0	0	0	0.998994440738651	0	0	0	0	0	0.340780639842914	0	0.112084854511617	0	0.0675547002229778	0	0	0	0	0	0	0	0.112988337004889	0	0	0	0
Litorimicrobium	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0	0.272730223172414	0	0.772004492294141	1.21285186348625	0	0	0	0	0.453132094349352	0	0	0
Pandoravirus	0	0	0	0	0	0	0	0	0	0	0	2.43253140257702	0	0	0	0	0	0.0909100743908048	0.225721507512689	0.0643337076911784	12.1285186348625	0	0	0	0.225976674009779	0.453132094349352	0	0	0
Endocalyx	0	0.0999854321225398	0	0	0	0	0.142713491534093	0	0	0.198466292187235	14.268328507281	0	0	0	0	0	1.48620340490551	0	0	1.73701010766182	1.21285186348625	0	0.573460039966342	0	1.35586004405867	0	0	0	7.16033980445533
Candidatus_Wildermuthbacteria	0	0	0	0	0	0	7.70652854284102	0	0	0	0	0	0.227187093228609	0	6.27675185265056	0	0	0	0	0.0643337076911784	4.85140745394498	0.063491208880236	0	0	0.338965011014668	0	0	0	0
Flexilinea	0	0	0	0	0	0	0.428140474602279	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0.112988337004889	0	0.357362507455475	0	0
Arachnopeziza	0.537046184226443	0.19997086424508	0	0	0.616365743213813	0	3.13969681375005	0	0	0	0	0	0	0	0	0.128362075527475	0.135109400445956	0	0.677164522538067	0.38600224614707	2.42570372697249	0.571420879922124	0	0	0.225976674009779	0	0	0	0
Hepatospora	0	0	0	0	0	0	1.14170793227274	0	0	0	0	0.187117800198233	0	0	0	0	0	0	0	0	1.21285186348625	0	0	0	0	0	0	0	0
Betapapillomavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0315479626728	0	0	0.631794688628412
unclassified_Tissierellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545460446344829	0	0	0	0	0	0	0	0	0	0	0
Avipoxvirus	0	0	0	0	0.410910495475875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fervidicoccus	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimesia	0	0	0	0	0	0	0.142713491534093	0	0	0.198466292187235	0	0	0	0	0	0	0.337773501114889	0.18182014878161	0	0	0	0	0	0	0	0	0.357362507455475	0	0
Rugosibacter	0	0	0.227850275938077	0	0.410910495475875	0	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0.321668538455892	2.42570372697249	0.063491208880236	0	0	0.112988337004889	0	0	0	0
Ruminobacter	0	0	0	0	0	0.236431883501499	0	0	0	0.198466292187235	0	0.187117800198233	0.454374186457218	0	0.112084854511617	0	0	0.0909100743908048	0	0	0	0	0	0	13.1066470925672	0.453132094349352	0	0	0
Mariniphaga	0	0.499927160612699	0	0	2.05455247737938	0	0	0	0	0.595398876561706	0	0.74847120079293	0.113593546614305	0	0	7.44500038059355	5.80970421917609	0.454550371954024	0.902886030050756	0.772004492294141	0	0	0	0.679654640291082	1.46884838106356	0.453132094349352	0	0	96.8751855896898
Caballeronia	0	0	0	0	0	0	0	0	0	0	0	0.561353400594698	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0	0	0	0	0
Gyalolechia	0.805569276339665	0	0	0	0.205455247737938	0	0	0.252943311609719	0	0	0	0	0	0	0	0	0	0.272730223172414	0	2.05867864611771	0	0	0	0	0.451953348019557	0	0	0	0
Jerseyvirus	0	0.0999854321225398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aphid_secondary_symbionts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21285186348625	0.507929671041888	0	0	0	0	0	0	0
Prolixibacter	0.537046184226443	2.89957753155365	0	0	0	0.236431883501499	0.713567457670465	0	0	1.19079775312341	0.167862688320953	1.30982460138763	0	0	0.224169709023234	0.128362075527475	0.337773501114889	0.454550371954024	15.8005055258882	1.02933932305885	1.21285186348625	1.14284175984425	0	0	1.12988337004889	0.906264188698704	0.714725014910951	0	0.210598229542804
Jejuia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128362075527475	0	0.272730223172414	0	0.0643337076911784	0	0.063491208880236	0	0	0.112988337004889	0.453132094349352	0	0	0
Paramyrothecium	0	0.0999854321225398	0	0	0.205455247737938	0	0.142713491534093	0	0	0.198466292187235	0	0.374235600396465	0.681561279685828	0	0	0	0.270218800891911	0.18182014878161	0	0.257334830764714	4.85140745394498	0.698403297682596	0.382306693310895	0	0.790918359034225	0	0	0.915877561824025	0
Dermacoccus	0.134261546056611	0	0	1.39209263541233	0.205455247737938	0	0	0	0	0	0.167862688320953	0.374235600396465	0.227187093228609	0	0	0	1.14842990379062	0	1.58005055258882	0.514669661529427	92.1767416249547	0	0	0	1.58183671806845	0.453132094349352	0	0	0
Roseibium	0	0	0	0	0	0	0	0	0	0	0	1.68406020178409	0	0	0	0	0	0.18182014878161	0	0.965005615367676	21.8313335427524	0	0	0	0.112988337004889	0	0	0.915877561824025	0
unclassified_Nudiviridae	0	0	0	0	0	0.236431883501499	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0	0	0	0	0
Lysinimonas	0	0	0	1.39209263541233	0.205455247737938	0	0.285426983068186	0	0	0	0	0.74847120079293	0	0	0	0	0	0	0	0.257334830764714	2.42570372697249	0	0	0	1.69482505507334	0	0	0.915877561824025	0
Lentimicrobium	0	0.0999854321225398	0	0	0	0.236431883501499	0	0	2.16352342771344	0	0.167862688320953	0	0.113593546614305	0	0	0.128362075527475	2.22930510735827	0.272730223172414	0.451443015025378	1.67267639997064	0	0.190473626640708	0.382306693310895	0	0.451953348019557	0	0.357362507455475	0	0
Gaetbulibacter	0	0	0	0	0	0	0	0	0	0	0	11.6013036122904	0.227187093228609	0	0	0	0	0	0	0.193001123073535	1.21285186348625	0	0	0	0.112988337004889	0.906264188698704	0.357362507455475	0	0
Sulfodiicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42570372697249	0	0	0	0	0	0	0	0
Cuniculiplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454550371954024	0	0.0643337076911784	0	0	0	0	0	0	0	0	0
Mastigocladopsis	0	0	0	0	0	0	0	0	0	0	0	0.187117800198233	0	0	0	0	0	0.0909100743908048	0	0	1.21285186348625	0	0	0	0.338965011014668	0	0.357362507455475	0	0
Bacteriovorax	0	0.0999854321225398	0.113925137969038	0	0.410910495475875	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0.0675547002229778	0	0	0.193001123073535	4.85140745394498	0.888876924323304	0	0.169913660072771	0.112988337004889	1.35939628304806	1.78681253727738	0	6.31794688628412
Schleiferia	0	0	0	0	0	0.236431883501499	0	0	0	0	0	0	0	0	0.112084854511617	0.128362075527475	0.0675547002229778	0	0.902886030050756	0.128667415382357	1.21285186348625	0	0	0	0	0	0.357362507455475	0	0
unclassified_Candidatus_Micrarchaeota	0	0	0	0	0	0	1.42713491534093	0	0	0	0	0	0	0	2.80212136279043	0.128362075527475	0	0	0	0.257334830764714	0	0.253964835520944	0	0	0.677930022029336	0	0	0	0
Oceanicoccus	0.134261546056611	0	0	0	0	0	0.142713491534093	0	0	0	0	0	0.340780639842914	0	0	0	0	0	0	2.89501684610303	0	0.063491208880236	0	0	0	0	0	0	0
Bastillevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190473626640708	0	0	0.112988337004889	0	0	0	0
Parvibaculum	0	0.19997086424508	0.113925137969038	0	0	0	0	0	0	0.198466292187235	0	0	4.8845225044151	0	0	0	0	0.272730223172414	0	0.128667415382357	16.9799260888074	0	0.573460039966342	0	0.564941685024447	0	0	1.83175512364805	0
Rudanella	0	0.399941728490159	0	0	0.205455247737938	0	0	0	0	0.396932584374471	0.167862688320953	0.561353400594698	1.93109029244318	0	0	0.128362075527475	0.135109400445956	0.18182014878161	0.225721507512689	0.257334830764714	1.21285186348625	0	0	0	0.451953348019557	0	0.357362507455475	0	0
Caldilinea	0	0	1.13925137969038	0	2.26000772511731	0.472863767002999	0.428140474602279	0	0	0.198466292187235	0	0.187117800198233	1.24952901275735	0	0	0	0.135109400445956	0	0	0.836338199985319	2.42570372697249	0	0	0	0.564941685024447	0	0	0	0
Hydrogenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210598229542804
Balneatrix	0	0	0	1.39209263541233	0	0	0.285426983068186	0	0	0	0	0	0.113593546614305	0	0	0	0	0	0	0.193001123073535	1.21285186348625	0.063491208880236	0	0	0	0	0	0	0
Youngiibacter	0	0.0999854321225398	4.10130496688538	0	0	0	0	0.252943311609719	0	0	0	0	0.567967733071523	0	0.112084854511617	0	0	6.27279513296553	0	0.193001123073535	2.42570372697249	0	0	0	0.451953348019557	0	0	0	0
Croceibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0.128667415382357	3.63855559045874	0	0	0	0	0.453132094349352	0	0	0
Candidatus_Lambdaproteobacteria	0	0	0	0	0	0	0	0	0	0.396932584374471	0	0	0.795154826300132	0	0	0	0	0	0	2.12301235380889	0	0	0	0	0	0	0	0	0
unclassified_Saccharomycetaceae	0	0	0	0	0	0	0.142713491534093	0	0	0	0	0	0.908748372914437	0	0.224169709023234	0	0	0	0	0.128667415382357	0	0	0	0	0.338965011014668	0	0	0	0
Fontimonas	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0.187117800198233	0.113593546614305	0	0	0	0.337773501114889	0	0	0.257334830764714	3.63855559045874	0	0	0	2.25976674009779	0	0	0	0
Methermicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0	0	0	0	0
unclassified_Burkholderiaceae	0.134261546056611	0	0	0	3.69819445928288	0	0.285426983068186	0	0	0.396932584374471	0.167862688320953	9.1687722097134	0.227187093228609	0	0.112084854511617	0.128362075527475	4.93149311627738	0	0.451443015025378	1.99434493842653	1.21285186348625	0	0.191153346655447	0	0.112988337004889	0.453132094349352	0	0.915877561824025	0
Cjw1virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0	0	0	0	0
Alishewanella	0	0.0999854321225398	0.113925137969038	0	0	0	0.856280949204558	0	0	0	0	0	0	0	0	0.128362075527475	0	0	0	0	2.42570372697249	0.063491208880236	0	0	0	0	0	0	0
Sinosporangium	0	0	0	0	0	0	0	0	0	0	0	0	3.29421285181483	0	0	0	0.270218800891911	0	0	0.965005615367676	3.63855559045874	0	0	0	1.58183671806845	0	0	0.915877561824025	0.210598229542804
Saccharolobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112084854511617	0	0	0	0	0	0	0	0	0.169913660072771	0	0	0	0	0
Elaphomyces	0	0	0	0	1.6436419819035	0	0.142713491534093	0	0	0	0	0	0	2.08976807753875	3.02629107181366	0.641810377637375	0.0675547002229778	0	0	0.257334830764714	3.63855559045874	0	0	0	0	0	0	0	0
Candidatus_Riflemargulisbacteria	0	0.299956296367619	0	0	0	0	0.713567457670465	0	0	0	0.167862688320953	0	0	0	0.112084854511617	0.128362075527475	0.270218800891911	0.18182014878161	0	0.321668538455892	0	0.253964835520944	0	0.169913660072771	0	0	0.357362507455475	0	0
Rhodoblastus	0.134261546056611	0	0	0	0.205455247737938	0	0	0	0	0.198466292187235	0	0	0.567967733071523	0	0	0	1.75642220579742	0.18182014878161	0	0.965005615367676	49.7269264029361	0.380947253281416	0	0	3.84160345816624	0	1.4294500298219	10.0746531800643	0
Betaentomopoxvirus	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0	0	0	0.896678836092937	0	0	0	0	0	0	0	0	0	0.225976674009779	0	0	0	0
Variibacter	0	0.0999854321225398	0	0	0	0	0	0	0	0.198466292187235	0	0.374235600396465	0	0	0	0	1.68886750557445	2.90912238050575	0	0.965005615367676	8.48996304440372	0	0	0	1.016895033044	0	1.4294500298219	2.74763268547208	0
Cobetia	0	0.19997086424508	0	0	0	0	0	0	0	0	0	0.561353400594698	0.227187093228609	0	0.224169709023234	0	0.337773501114889	0.0909100743908048	0	0.128667415382357	0	0	0	0	2.37275507710268	0	0	0	0
Thiofilum	0	0	0	0	0.205455247737938	0	0	0	0	0	0	0	0.113593546614305	0	0	0.128362075527475	0	0	0	0.0643337076911784	1.21285186348625	0	0	0.169913660072771	0.338965011014668	0	0	0	0
Lishizhenia	0	0	0	0	0.205455247737938	0	0	0	0	0	0	0	0	0	0	0.5134483021099	0	0	0	0	0	0.126982417760472	0	0	0	0	0.714725014910951	0	0
Marinoscillum	0	0.19997086424508	0	0	0.205455247737938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451443015025378	0.38600224614707	0	0	0.191153346655447	0	0.225976674009779	0	0	0	0
Palaeococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0643337076911784	0	0	0	0	0	0	0	0	0
unclassified_ANME-1_cluster	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0	0	0	1.56918796316264	0	0	0	0	0.257334830764714	0	0	0	0	1.016895033044	0	0	0	0
Thermovirga	0	0	0.113925137969038	0	0	0	2.56884284761367	0	0	0	0	0	0	0	0	0	1.35109400445956	0.0909100743908048	0	0.0643337076911784	0	0	0	0	0.112988337004889	0	0.357362507455475	0.915877561824025	0
Cryocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0.257334830764714	1.21285186348625	0	0	0	0.112988337004889	0	0	0	0
Methyloterricola	0	0	0	0	0.205455247737938	0	0	0	2.16352342771344	0	0	0.935589000991163	0	0	0	0	0.0675547002229778	0.0909100743908048	0	0.579003369220606	1.21285186348625	0	0	0	0.790918359034225	0	0.357362507455475	0.915877561824025	0
Alphatectivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453132094349352	0	0	0
Halohasta	0	0	0	0	0	0	2.42612935607958	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Phycosocius	0.268523092113222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063491208880236	0	0	0	0	0	0	0
Cp1virus	0	0	0	0	0	0	0	0	0	0	0	0	0.113593546614305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luteipulveratus	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0.202664100668933	0	0	0.128667415382357	1.21285186348625	0	0	0	0.225976674009779	0	0.357362507455475	0	0
Halobellus	0	0	0	0	0	0	0.142713491534093	0	0	0	0	0.187117800198233	0.113593546614305	0	0	0	0.0675547002229778	0	0	2.63768201533831	0	0	0	0	0.338965011014668	0	0	0	0
Lamprocystis	0.134261546056611	0	0	0	0	0	0	0	0	0.198466292187235	0	0	3.97577413150066	0	0	0	0	0	0	0.836338199985319	1.21285186348625	0.063491208880236	0	0	3.1636734361369	0.453132094349352	0	0.915877561824025	0
Lecanosticta	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0	0	0.225721507512689	0	1.21285186348625	0.063491208880236	0	0	0.451953348019557	0	0	0.915877561824025	0
Candidatus_Endobugula	0	0	0.113925137969038	0	0	0	0	0	0	0	0	0.74847120079293	0	0	0	0	0	0	0	0	3.63855559045874	0	0	0	0	0	0	0	0
Sedimentitalea	0	0	0	4.17627790623699	0.205455247737938	0	0.142713491534093	0	0	0	0	0.374235600396465	0.113593546614305	0	0	0	0.0675547002229778	0.18182014878161	0	0.707670784602962	0	0	0	0	1.46884838106356	0	0.357362507455475	0.915877561824025	0
Methanoplanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225976674009779	0	0	0	0
Ancylomarina	0	0.599912592735238	0	0	0	0	0	0	0	0	0	0.374235600396465	0.227187093228609	0	0	0.128362075527475	0	0.0909100743908048	0	0.193001123073535	0	0	0	0.339827320145541	0	0	0.357362507455475	0.915877561824025	0
Picrophilus	0	0	0.227850275938077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified_Parachlamydiaceae	0	0	0	0	0	0	0	0	0	0	0	0.187117800198233	0	0	0.112084854511617	0	0	0	0	0	0	0	0	0	0.112988337004889	0.453132094349352	0.357362507455475	0	0.210598229542804
Dethiosulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0.113593546614305	0	0	0	0.0675547002229778	0.0909100743908048	0	0.0643337076911784	0	0	0	0	0.112988337004889	0	0	0	0
Gordonvirus	0	0	0	0	0	0	0	0	0	0	0.50358806496286	0	0	0	0.112084854511617	0	0	0	0	0	1.21285186348625	0	0	0.169913660072771	0	0	0	0	0
Alysiella	0	0	0	0	0	0	0.142713491534093	0	0	0	0	0.187117800198233	0	0	0.112084854511617	0	0	0	0	0.38600224614707	1.21285186348625	0	0	0	0	0	0	0	0
Acidicaldus	0	0	0	0	1.6436419819035	0	0	0	0	0	0	0	1.02234191952874	0	2.12961223572073	0	0.0675547002229778	0	0	0.128667415382357	0	0	0	0	0.338965011014668	0	0	0	0
Rhodoluna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128667415382357	13.3413704983487	0	0	0	0	1.35939628304806	0	0.915877561824025	0
Plasticicumulans	0	0	0.797475965783268	0	0	0	0.142713491534093	0	2.16352342771344	0	0.167862688320953	1.1227068011894	0	0	0	0	0.0675547002229778	0.818190669517243	0.225721507512689	1.15800673844121	2.42570372697249	0.253964835520944	0	0	0.451953348019557	0.453132094349352	0	0.915877561824025	0
unclassified_Aquificaceae	0	0	0	0	0	0	0.856280949204558	0	0	1.38926404531065	0	0	0	0	0	0	0	0	0	0.128667415382357	1.21285186348625	0	0	0	0	0	0.714725014910951	0	0
Punctularia	0	0	0	0	0	0	0.285426983068186	0	0	0	0	1.30982460138763	0	0	0.224169709023234	0	0.472882901560845	0	0.225721507512689	1.22234044613239	0	0	0	0	0.225976674009779	0	0	0	0
Microlunatus	0.268523092113222	0	0.113925137969038	0	0	0.236431883501499	0	0	0	0.198466292187235	0	0	1.02234191952874	2.08976807753875	0.112084854511617	0	0	0.909100743908048	0.225721507512689	1.80134381535299	8.48996304440372	1.33331538648496	0.191153346655447	0	1.016895033044	0	0	0	0
Caedibacter	0	0	0	0	0.205455247737938	0	2.28341586454549	0	0	0	0	0	0.113593546614305	0	0.112084854511617	0	0	0	0	0	0	0.063491208880236	0.191153346655447	0	0.564941685024447	0.453132094349352	0.357362507455475	0	0
Chamaesiphon	0	0	0	0	0	0	0	0	0	0	0	0.187117800198233	0	0	0	0	0	0	0	0.0643337076911784	0	0.126982417760472	0	0	0	1.35939628304806	0.714725014910951	0	0
Caenispirillum	0	0	0	0	0	0	0.142713491534093	0	0	0.396932584374471	0	1.68406020178409	0.795154826300132	0	0	0	1.08087520356764	0	0	2.50901459995596	2.42570372697249	0	0	0	0.338965011014668	0.453132094349352	0.357362507455475	2.74763268547208	0
Renibacterium	0	0	0	0	0.410910495475875	0	0	0	0	0	0	0	0	0	0.112084854511617	0	0	0	0	1.80134381535299	0	0	0	0	0.112988337004889	0	0.357362507455475	0	0
Defluviitoga	0	0.0999854321225398	0	0	0	0.236431883501499	0.142713491534093	0	0	0	0	0	0	0	0	0.128362075527475	0	0.272730223172414	0	0.128667415382357	0	0	0	0	0	0	0	0	0
Aureicoccus	0	0.799883456980318	0	0	0.205455247737938	0	0	0	0	0	0	0.187117800198233	0	0	0	0.25672415105495	0	0.0909100743908048	0	1.60834269227946	0	0	0.191153346655447	0.169913660072771	0	0.453132094349352	0.714725014910951	0	0
Orientia	0	0.299956296367619	0	0	0	0	0	0	0	0	0	0	0.227187093228609	0	0	0.128362075527475	0	0	0	0	2.42570372697249	0	0.191153346655447	0	0	0.453132094349352	0.357362507455475	0	0
Halogeometricum	0	1.69975234608318	0	0	0	0	0	0	0	0.198466292187235	0	1.49694240158586	0	0	0	0	0.878211102898711	0.272730223172414	0	0.193001123073535	0	0	0	0	0.451953348019557	0	0	0	0.210598229542804
Candidatus_Kuenenbacteria	0	0	0	0	0	0	0	0	0	0	0	0.935589000991163	0	0	0	0	0	0	0	0.257334830764714	2.42570372697249	0	0	0	0.112988337004889	0	0	0	0
Candidatus_Methanosuratus	0	0	0	0	0	0	0	0	0	0	0	0	0.227187093228609	0	0	0	1.08087520356764	0	0	0	0	0	0	0	0.790918359034225	0	0	0	0
Candidatus_Xenolissoclinum	0	0	0	0	0	0	0	0.252943311609719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iltovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0	0	0	0	0
Jaapia	0	0	0	0	0.205455247737938	0	1.85527538994321	0.252943311609719	0	0.396932584374471	0	0.187117800198233	0	0	2.80212136279043	0.128362075527475	0.945765803121689	0.0909100743908048	0	0.257334830764714	3.63855559045874	0	0	0	0.451953348019557	0	0	0	0
Zooshikella	0	0.0999854321225398	0	0	0	0	0	0	0	0	0	2.99388480317172	0	0	0	0	0	0.0909100743908048	0	0	1.21285186348625	0.126982417760472	0	0	0.112988337004889	0	0	0	0
Sulfurirhabdus	0	0	0.227850275938077	0	0	0	0	0	0	0.198466292187235	0	0	2.15827738567179	0	0.896678836092937	0	0	3.00003245489656	0	0	0	0	0	0	0.112988337004889	0.453132094349352	0	0	0
Microcyclospora	0	0.0999854321225398	0	1.39209263541233	0.410910495475875	0.236431883501499	3.56783728835232	0	0	0.595398876561706	0	1.68406020178409	0	0	0	0	0.0675547002229778	0.545460446344829	0	1.41534156920592	3.63855559045874	0	0	0	2.48574341410757	0	0	0	0.421196459085608
Tamlana	0	0.799883456980318	0	0	0	0	0	0	0	0.992331460936177	0	0.187117800198233	0	0	0	0.898534528692326	0	0	0	0.643337076911784	0	0	0	0	0	0.906264188698704	0	0	0
Desulfocapsa	0	0.0999854321225398	0	0	0.205455247737938	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0	0.0909100743908048	0	0.128667415382357	0	0	0	0	0.112988337004889	0	0	0	0
unclassified_Thermodesulfobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12961223572073	0	0	0.0909100743908048	0	0	2.42570372697249	0	0	0	0.112988337004889	0	0	0	0
Nioella	0.402784638169833	0	0	0	0	0	0.285426983068186	0	0	0	0	0	0	0	0.112084854511617	0	2.02664100668933	0	0	0.128667415382357	2.42570372697249	0	0	0	0.225976674009779	0	0	0	0
Pseudoduganella	0.537046184226443	0	0	0	0	0	3.42512379681823	0	0	0	0	3.92947380416288	0	0	0.112084854511617	0	1.01332050334467	0	0	0	1.21285186348625	0	0	0	0.225976674009779	0	0	0	0
Arenicella	0	0.0999854321225398	0	0	0	0	0	0	0	0	0	0	0	0	0.112084854511617	0	0	0	0	0	0	0	0	0	0	0.453132094349352	0	0	0
Oleiphilus	0.268523092113222	0	0	0	0	0	1.56984840687502	0	0	0.396932584374471	0.167862688320953	0	0.567967733071523	0	0	0.25672415105495	0	0	0	1.02933932305885	0	0	0	0	0.112988337004889	0.906264188698704	0.357362507455475	0	0
Phaseolibacter	0	0	0	2.78418527082466	0	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0	0	0	1.15800673844121	0	0.063491208880236	0	0	0	0.453132094349352	0	0	0
Gloeomargarita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128667415382357	8.48996304440372	0	0	0	1.24287170705378	0	0	0	0
Candidatus_Regiella	0	0	0	1.39209263541233	0	0	0	0	0	0.595398876561706	0	0	0	0	0.112084854511617	0	0	0	0	0	0	0.126982417760472	0	0	0.112988337004889	0.453132094349352	0.714725014910951	0	0
Candidatus_Similichlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453132094349352	0	0	0
Coemansia	0	0.0999854321225398	0	0	0.205455247737938	5.20150143703299	1.14170793227274	0	0	0.198466292187235	0	1.1227068011894	0	0	0	0	0	0	0	0.0643337076911784	1.21285186348625	0	0	0	1.24287170705378	0	0.357362507455475	0	0
unclassified_Candidatus_Methanoperedenaceae	0.134261546056611	0	0	0	0	0	0	0	0	0.198466292187235	0.335725376641907	0.374235600396465	0	0	0	0	0	0	0	0.128667415382357	0	0	0	0	0.112988337004889	0	0	0	0
Baxtervirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0643337076911784	0	0	0	0	0	0	0	0	0
Aliidiomarina	0	0	0	0	0	0	0	0	0	0.396932584374471	0	0	0	0	0	0	0	0	0	0.128667415382357	0	0	0	0	0.112988337004889	0	1.07208752236643	0	0
Persephonella	0	0	0	0	0	0	0	0	0	0	0	0	0.340780639842914	0	0	0	0	0	0	0.128667415382357	0	0	0	0	0	0.453132094349352	0.714725014910951	0	0
Acidipila	0	0	0	0	0	0	1.28442142380684	0	0	0.198466292187235	0	0.374235600396465	1.13593546614305	0	2.35378194474396	0	0.135109400445956	0.0909100743908048	0	0.321668538455892	1.21285186348625	0.063491208880236	0	0	0.338965011014668	0	0	0.915877561824025	0
Mimivirus	0	2.89957753155365	0	0	0.205455247737938	0	0	0	0	0	0	0	0	0	0.112084854511617	0	4.8639384160544	0	0.451443015025378	0.0643337076911784	1.21285186348625	0.063491208880236	0	3.05844588130987	0.338965011014668	0	0	0.915877561824025	0
Natronincola	0	1.39979604971556	0.113925137969038	0	0.205455247737938	0	0.142713491534093	0	0	0	0	0	0.113593546614305	0	0.224169709023234	0	0	0.454550371954024	0	1.02933932305885	0	0	0	0	0.225976674009779	1.81252837739741	1.4294500298219	0	0
